subset,composition,runs,strength,avg_key,avg_pct_under,best_pct_under,median_pct_under,key_slope,ref_key,best_time_s,best_dungeon,best_key,best_date,median_time_s,avg_deaths_per_run,timed_pct
all,T:Blood DeathKnight | H:Holy Paladin | D:Arcane Mage | D:Elemental Shaman | D:Arms Warrior,800,6.21,9.6,16.6,61.3,17.6,-3.752,8.45,697.0,Voidscar Arena,5,2026-08-19,1528.0,6.52,85.8
timed,T:Protection Paladin | H:Discipline Priest | D:Unholy DeathKnight | D:Arcane Mage | D:Shadow Priest,16,-12.51,5.2,25.4,41.6,27.2,-3.028,8.22,1052.0,Voidscar Arena,6,2026-08-19,1474.0,5.44,100.0
timed,T:Brewmaster Monk | H:Restoration Shaman | D:Marksmanship Hunter | D:Demonology Warlock | D:Arms Warrior,15,19.1,10.1,37.8,45.5,40.3,-3.028,8.22,1112.0,Murder Row,10,2026-08-19,1150.0,2.93,100.0
timed,T:Blood DeathKnight | H:Holy Priest | D:Balance Druid | D:Devastation Evoker | D:Marksmanship Hunter,15,14.59,9.9,33.0,43.3,40.1,-3.028,8.22,1088.0,Temple of Sethraliss,10,2026-08-20,1222.0,2.6,100.0
timed,T:Guardian Druid | H:Preservation Evoker | D:Arcane Mage | D:Elemental Shaman | D:Arms Warrior,15,14.07,9.5,34.3,41.9,35.2,-3.028,8.22,1186.0,Murder Row,10,2026-08-19,1246.0,1.87,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Feral Druid | D:Outlaw Rogue | D:Arms Warrior,15,14.01,11.5,22.1,46.2,20.4,-3.028,8.22,968.0,Altar of Fangs,4,2026-08-19,1486.0,3.2,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Shadow Priest | D:Shadow Priest | D:Subtlety Rogue,15,13.49,10.1,30.3,46.1,31.9,-3.028,8.22,971.0,The Blinding Vale,10,2026-08-19,1326.0,6.27,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Devourer DemonHunter | D:Augmentation Evoker | D:Arcane Mage,15,13.16,11.8,19.4,35.0,18.2,-3.028,8.22,1327.0,Murder Row,7,2026-08-18,1510.0,2.6,100.0
timed,T:Vengeance DemonHunter | H:Restoration Shaman | D:Devastation Evoker | D:Arcane Mage | D:Destruction Warlock,15,12.01,9.7,30.7,45.9,32.8,-3.028,8.22,1103.0,Murder Row,10,2026-08-19,1312.0,2.27,100.0
timed,T:Protection Warrior | H:Restoration Shaman | D:Devourer DemonHunter | D:Augmentation Evoker | D:Shadow Priest,15,11.19,10.1,27.2,33.7,28.1,-3.028,8.22,1274.0,Temple of Sethraliss,10,2026-08-19,1363.0,2.07,100.0
timed,T:Guardian Druid | H:Mistweaver Monk | D:Devourer DemonHunter | D:BeastMastery Hunter | D:Arms Warrior,15,10.64,9.7,28.9,38.7,32.1,-3.028,8.22,1104.0,Voidscar Arena,10,2026-08-19,1373.0,4.47,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Havoc DemonHunter | D:Demonology Warlock | D:Arms Warrior,15,9.43,9.7,27.3,39.3,25.8,-3.028,8.22,1239.0,Murder Row,10,2026-08-19,1407.0,1.73,100.0
timed,T:Brewmaster Monk | H:Restoration Shaman | D:Unholy DeathKnight | D:Augmentation Evoker | D:Arcane Mage,15,9.09,9.9,25.6,35.3,27.8,-3.028,8.22,1242.0,Temple of Sethraliss,6,2026-08-19,1397.0,4.6,100.0
timed,T:Guardian Druid | H:Discipline Priest | D:Retribution Paladin | D:Enhancement Shaman | D:Arms Warrior,15,8.94,11.7,14.5,35.0,12.4,-3.028,8.22,1170.0,The Blinding Vale,6,2026-08-19,1616.0,3.6,100.0
timed,T:Blood DeathKnight | H:Mistweaver Monk | D:BeastMastery Hunter | D:Enhancement Shaman | D:Arms Warrior,15,8.9,9.7,26.2,47.2,25.9,-3.028,8.22,887.0,Ruby Life Pools,7,2026-08-19,1337.0,2.87,100.0
timed,T:Vengeance DemonHunter | H:Preservation Evoker | D:Devastation Evoker | D:Arcane Mage | D:Subtlety Rogue,15,8.7,9.7,26.3,55.1,25.4,-3.028,8.22,915.0,Murder Row,5,2026-08-19,1432.0,6.8,100.0
timed,T:Vengeance DemonHunter | H:Mistweaver Monk | D:Balance Druid | D:Arcane Mage | D:Windwalker Monk,15,8.58,8.3,34.2,60.8,33.2,-3.028,8.22,705.0,The Blinding Vale,2,2026-08-18,1227.0,3.8,100.0
timed,T:Protection Warrior | H:Discipline Priest | D:Unholy DeathKnight | D:Balance Druid | D:BeastMastery Hunter,15,8.45,9.5,26.8,45.6,27.6,-3.028,8.22,1044.0,Den of Nalorakk,5,2026-08-19,1314.0,5.67,100.0
timed,T:Vengeance DemonHunter | H:Holy Priest | D:Unholy DeathKnight | D:Balance Druid | D:Arcane Mage,15,8.05,10.6,19.8,30.5,19.7,-3.028,8.22,1418.0,Murder Row,7,2026-08-20,1491.0,2.73,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Retribution Paladin | D:Shadow Priest | D:Arms Warrior,15,7.83,10.3,21.1,37.4,19.0,-3.028,8.22,1052.0,Ruby Life Pools,10,2026-08-19,1411.0,2.87,100.0
timed,T:Brewmaster Monk | H:Holy Paladin | D:Shadow Priest | D:Outlaw Rogue | D:Subtlety Rogue,15,7.42,9.8,23.8,45.9,24.9,-3.028,8.22,1039.0,Den of Nalorakk,5,2026-08-19,1402.0,3.0,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Feral Druid | D:Assassination Rogue | D:Arms Warrior,15,7.25,10.6,18.8,30.3,19.6,-3.028,8.22,1339.0,Den of Nalorakk,10,2026-08-19,1525.0,3.27,100.0
timed,T:Protection Paladin | H:Preservation Evoker | D:Devourer DemonHunter | D:Balance Druid | D:Retribution Paladin,15,6.89,9.4,25.5,35.1,29.3,-3.028,8.22,1168.0,The Blinding Vale,10,2026-08-19,1356.0,4.07,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Assassination Rogue | D:Enhancement Shaman | D:Arms Warrior,15,6.6,9.9,21.9,44.1,23.2,-3.028,8.22,1007.0,Voidscar Arena,8,2026-08-19,1475.0,3.8,100.0
timed,T:Blood DeathKnight | H:Preservation Evoker | D:BeastMastery Hunter | D:Retribution Paladin | D:Elemental Shaman,15,6.33,9.1,26.8,37.4,27.8,-3.028,8.22,1201.0,Den of Nalorakk,5,2026-08-19,1284.0,4.0,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Feral Druid | D:Subtlety Rogue | D:Arms Warrior,15,6.24,9.5,23.9,50.0,23.1,-3.028,8.22,899.0,Altar of Fangs,2,2026-08-19,1457.0,5.27,100.0
timed,T:Protection Warrior | H:Holy Paladin | D:Devourer DemonHunter | D:Subtlety Rogue | D:Elemental Shaman,15,6.21,9.5,24.2,48.3,22.6,-3.028,8.22,1023.0,Kings' Rest,2,2026-08-19,1455.0,2.6,100.0
timed,T:Blood DeathKnight | H:Preservation Evoker | D:Arcane Mage | D:Subtlety Rogue | D:Destruction Warlock,15,6.11,9.7,22.9,38.2,23.6,-3.028,8.22,1223.0,Kings' Rest,5,2026-08-19,1419.0,5.13,100.0
timed,T:Vengeance DemonHunter | H:Restoration Shaman | D:Windwalker Monk | D:Retribution Paladin | D:Arms Warrior,15,5.97,9.2,25.5,42.9,21.3,-3.028,8.22,1028.0,The Blinding Vale,8,2026-08-19,1411.0,3.2,100.0
timed,T:Protection Paladin | H:Restoration Druid | D:Balance Druid | D:BeastMastery Hunter | D:Subtlety Rogue,15,5.74,9.9,20.8,30.6,21.8,-3.028,8.22,1416.0,Murder Row,9,2026-08-19,1515.0,4.33,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Devastation Evoker | D:BeastMastery Hunter | D:Shadow Priest,15,5.7,10.7,16.3,35.1,14.0,-3.028,8.22,1324.0,Murder Row,10,2026-08-19,1482.0,4.13,100.0
timed,T:Protection Paladin | H:Holy Paladin | D:Devourer DemonHunter | D:BeastMastery Hunter | D:Demonology Warlock,15,5.38,10.4,17.5,27.0,18.6,-3.028,8.22,1314.0,Voidscar Arena,10,2026-08-20,1576.0,2.6,100.0
timed,T:Brewmaster Monk | H:Restoration Shaman | D:Arcane Mage | D:Subtlety Rogue | D:Demonology Warlock,15,5.33,9.3,23.9,49.4,24.5,-3.028,8.22,849.0,Ruby Life Pools,2,2026-08-19,1441.0,3.87,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Unholy DeathKnight | D:Arcane Mage | D:Outlaw Rogue,15,5.27,10.0,19.7,35.3,20.8,-3.028,8.22,1319.0,Murder Row,10,2026-08-20,1481.0,5.47,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Devourer DemonHunter | D:Subtlety Rogue | D:Destruction Warlock,15,5.15,10.1,18.8,34.4,19.8,-3.028,8.22,1181.0,The Blinding Vale,8,2026-08-19,1587.0,5.27,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Unholy DeathKnight | D:Devourer DemonHunter | D:Shadow Priest,15,4.94,9.6,21.7,40.9,21.1,-3.028,8.22,1170.0,Kings' Rest,5,2026-08-18,1525.0,4.2,100.0
timed,T:Guardian Druid | H:Holy Paladin | D:Marksmanship Hunter | D:Arcane Mage | D:Arms Warrior,15,4.93,9.9,19.7,30.9,23.3,-3.028,8.22,1244.0,Voidscar Arena,8,2026-08-19,1515.0,4.0,100.0
timed,T:Guardian Druid | H:Restoration Shaman | D:Frost DeathKnight | D:Arcane Mage | D:Arms Warrior,15,4.83,8.5,28.0,54.9,27.2,-3.028,8.22,758.0,Ruby Life Pools,2,2026-08-19,1311.0,2.87,100.0
timed,T:Blood DeathKnight | H:Holy Priest | D:Balance Druid | D:Devastation Evoker | D:Demonology Warlock,15,4.57,9.0,24.9,54.7,23.4,-3.028,8.22,815.0,Voidscar Arena,2,2026-08-19,1489.0,5.47,100.0
timed,T:Protection Paladin | H:Holy Paladin | D:Devourer DemonHunter | D:Arcane Mage | D:Subtlety Rogue,15,4.39,10.2,17.4,38.4,17.3,-3.028,8.22,1258.0,Murder Row,10,2026-08-20,1518.0,4.4,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Retribution Paladin | D:Assassination Rogue | D:Arms Warrior,15,4.2,9.2,23.2,46.8,21.3,-3.028,8.22,1085.0,Murder Row,2,2026-08-18,1466.0,4.87,100.0
timed,T:Blood DeathKnight | H:Preservation Evoker | D:Windwalker Monk | D:Retribution Paladin | D:Arms Warrior,15,4.18,9.8,19.5,41.7,18.6,-3.028,8.22,1120.0,Temple of Sethraliss,10,2026-08-20,1464.0,5.13,100.0
timed,T:Brewmaster Monk | H:Restoration Shaman | D:Feral Druid | D:Shadow Priest | D:Arms Warrior,15,4.13,9.3,22.3,41.2,19.8,-3.028,8.22,1058.0,Altar of Fangs,3,2026-08-19,1477.0,5.87,100.0
timed,T:Guardian Druid | H:Restoration Shaman | D:Unholy DeathKnight | D:Marksmanship Hunter | D:Arms Warrior,15,4.07,9.1,23.4,44.6,23.9,-3.028,8.22,1130.0,Murder Row,5,2026-08-19,1409.0,3.6,100.0
timed,T:Blood DeathKnight | H:Preservation Evoker | D:Retribution Paladin | D:Assassination Rogue | D:Arms Warrior,15,3.93,10.4,15.5,50.1,11.4,-3.028,8.22,1018.0,Murder Row,9,2026-08-20,1614.0,7.2,100.0
timed,T:Vengeance DemonHunter | H:Discipline Priest | D:Unholy DeathKnight | D:Balance Druid | D:Arcane Mage,15,3.78,9.1,23.4,41.4,22.5,-3.028,8.22,1159.0,Kings' Rest,2,2026-08-18,1508.0,4.73,100.0
timed,T:Guardian Druid | H:Mistweaver Monk | D:Arcane Mage | D:Shadow Priest | D:Arms Warrior,15,3.72,9.1,23.3,49.5,18.2,-3.028,8.22,909.0,Voidscar Arena,2,2026-08-18,1500.0,4.07,100.0
timed,T:Protection Warrior | H:Holy Paladin | D:Subtlety Rogue | D:Elemental Shaman | D:Arms Warrior,15,3.69,7.9,30.2,62.2,27.4,-3.028,8.22,680.0,Voidscar Arena,2,2026-08-19,1343.0,2.27,100.0
timed,T:Vengeance DemonHunter | H:Restoration Shaman | D:BeastMastery Hunter | D:Arcane Mage | D:Demonology Warlock,15,3.63,8.6,26.0,41.4,27.7,-3.028,8.22,984.0,Ruby Life Pools,6,2026-08-19,1342.0,3.87,100.0
timed,T:Vengeance DemonHunter | H:Restoration Shaman | D:Devourer DemonHunter | D:Arcane Mage | D:Arms Warrior,15,3.57,10.0,17.5,36.3,17.3,-3.028,8.22,1147.0,The Blinding Vale,8,2026-08-19,1588.0,6.4,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Arcane Mage | D:Arcane Mage | D:Shadow Priest,15,3.57,9.3,21.5,57.4,20.9,-3.028,8.22,716.0,Ruby Life Pools,2,2026-08-19,1572.0,3.93,100.0
timed,T:Blood DeathKnight | H:Mistweaver Monk | D:Devourer DemonHunter | D:BeastMastery Hunter | D:Arms Warrior,15,3.56,9.1,23.1,50.2,22.0,-3.028,8.22,896.0,The Blinding Vale,4,2026-08-19,1497.0,7.07,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Unholy DeathKnight | D:Devourer DemonHunter | D:BeastMastery Hunter,15,3.47,8.3,27.8,46.6,25.0,-3.028,8.22,1089.0,Murder Row,2,2026-08-20,1457.0,3.53,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Frost DeathKnight | D:Balance Druid | D:Arms Warrior,15,3.31,9.8,18.3,31.1,16.9,-3.028,8.22,1158.0,Ruby Life Pools,8,2026-08-19,1514.0,3.0,100.0
timed,T:Brewmaster Monk | H:Holy Paladin | D:Marksmanship Hunter | D:Retribution Paladin | D:Demonology Warlock,15,3.25,9.2,21.9,45.3,20.0,-3.028,8.22,1050.0,Temple of Sethraliss,4,2026-08-19,1529.0,3.8,100.0
timed,T:Blood DeathKnight | H:Discipline Priest | D:Balance Druid | D:Devastation Evoker | D:Arcane Mage,15,3.21,9.3,21.0,47.9,19.8,-3.028,8.22,938.0,Voidscar Arena,6,2026-08-18,1540.0,3.73,100.0
timed,T:Protection Paladin | H:Preservation Evoker | D:BeastMastery Hunter | D:Arcane Mage | D:Arms Warrior,15,3.17,8.2,27.8,48.3,24.6,-3.028,8.22,1054.0,Murder Row,2,2026-08-19,1380.0,4.2,100.0
timed,T:Blood DeathKnight | H:Preservation Evoker | D:Unholy DeathKnight | D:Devourer DemonHunter | D:Balance Druid,15,3.14,9.9,17.7,35.0,15.8,-3.028,8.22,1326.0,Murder Row,10,2026-08-20,1604.0,9.93,100.0
timed,T:Protection Paladin | H:Preservation Evoker | D:Arcane Mage | D:Subtlety Rogue | D:Arms Warrior,15,3.12,9.6,19.3,33.1,19.5,-3.028,8.22,1364.0,Murder Row,8,2026-08-19,1414.0,4.93,100.0
timed,T:Protection Warrior | H:Restoration Shaman | D:Arcane Mage | D:Fire Mage | D:Windwalker Monk,15,3.05,9.2,21.6,55.3,17.6,-3.028,8.22,804.0,Altar of Fangs,2,2026-08-19,1438.0,7.13,100.0
timed,T:Guardian Druid | H:Restoration Shaman | D:Arcane Mage | D:Assassination Rogue | D:Arms Warrior,15,2.92,8.6,25.1,53.9,22.7,-3.028,8.22,774.0,Ruby Life Pools,2,2026-08-18,1485.0,3.4,100.0
timed,T:Vengeance DemonHunter | H:Restoration Shaman | D:Marksmanship Hunter | D:Arcane Mage | D:Elemental Shaman,15,2.8,8.2,27.4,60.7,25.6,-3.028,8.22,708.0,Voidscar Arena,2,2026-08-19,1420.0,3.27,100.0
timed,T:Guardian Druid | H:Discipline Priest | D:Arcane Mage | D:Destruction Warlock | D:Arms Warrior,15,2.56,8.7,24.2,46.2,26.1,-3.028,8.22,904.0,Ruby Life Pools,5,2026-08-19,1435.0,4.67,100.0
timed,T:Guardian Druid | H:Holy Paladin | D:Devourer DemonHunter | D:Balance Druid | D:Elemental Shaman,15,2.52,9.8,17.3,41.0,15.3,-3.028,8.22,1204.0,Murder Row,10,2026-08-20,1585.0,4.6,100.0
timed,T:Protection Paladin | H:Discipline Priest | D:Unholy DeathKnight | D:Arcane Mage | D:Retribution Paladin,15,2.45,8.8,23.2,43.6,25.3,-3.028,8.22,948.0,Ruby Life Pools,5,2026-08-19,1434.0,3.4,100.0
timed,T:Protection Warrior | H:Restoration Shaman | D:BeastMastery Hunter | D:Arcane Mage | D:Destruction Warlock,15,2.25,9.2,20.6,47.0,19.7,-3.028,8.22,890.0,Ruby Life Pools,2,2026-08-19,1472.0,3.93,100.0
timed,T:Guardian Druid | H:Restoration Shaman | D:Devastation Evoker | D:Arcane Mage | D:Arms Warrior,15,2.22,8.5,25.0,52.6,21.5,-3.028,8.22,853.0,Voidscar Arena,2,2026-08-19,1426.0,6.27,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Outlaw Rogue | D:Demonology Warlock | D:Arms Warrior,15,2.1,9.1,20.8,34.5,19.2,-3.028,8.22,1257.0,Den of Nalorakk,10,2026-08-19,1573.0,6.0,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Unholy DeathKnight | D:BeastMastery Hunter | D:Demonology Warlock,15,1.86,9.8,16.4,30.1,16.5,-3.028,8.22,1258.0,The Blinding Vale,9,2026-08-19,1559.0,6.0,100.0
timed,T:Vengeance DemonHunter | H:Holy Paladin | D:Frost DeathKnight | D:Arcane Mage | D:Demonology Warlock,15,1.86,9.6,17.6,34.4,19.4,-3.028,8.22,1181.0,The Blinding Vale,9,2026-08-19,1507.0,6.2,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Devourer DemonHunter | D:Windwalker Monk | D:Destruction Warlock,15,1.82,9.3,19.2,34.7,18.4,-3.028,8.22,1332.0,Murder Row,10,2026-08-20,1472.0,5.47,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Havoc DemonHunter | D:Devastation Evoker | D:Demonology Warlock,15,1.82,9.3,19.2,40.8,18.6,-3.028,8.22,1065.0,Altar of Fangs,2,2026-08-19,1507.0,4.67,100.0
timed,T:Protection Warrior | H:Holy Paladin | D:Unholy DeathKnight | D:Devourer DemonHunter | D:Arcane Mage,15,1.79,8.9,22.0,51.2,19.9,-3.028,8.22,878.0,Voidscar Arena,2,2026-08-19,1503.0,3.87,100.0
timed,T:Protection Warrior | H:Restoration Shaman | D:Balance Druid | D:Arcane Mage | D:Elemental Shaman,15,1.73,8.8,22.3,45.9,20.5,-3.028,8.22,974.0,The Blinding Vale,6,2026-08-19,1440.0,3.53,100.0
timed,T:Blood DeathKnight | H:Discipline Priest | D:Devourer DemonHunter | D:Arcane Mage | D:Destruction Warlock,15,1.6,7.7,29.0,59.0,27.1,-3.028,8.22,836.0,Murder Row,2,2026-08-19,1349.0,3.07,100.0
timed,T:Blood DeathKnight | H:Discipline Priest | D:Retribution Paladin | D:Enhancement Shaman | D:Arms Warrior,15,1.48,8.0,26.8,60.6,25.1,-3.028,8.22,708.0,The Blinding Vale,2,2026-08-21,1434.0,3.47,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Arcane Mage | D:Windwalker Monk | D:Assassination Rogue,15,1.45,8.9,21.5,33.7,21.5,-3.028,8.22,1274.0,Den of Nalorakk,7,2026-08-19,1523.0,3.47,100.0
timed,T:Blood DeathKnight | H:Discipline Priest | D:Arcane Mage | D:Assassination Rogue | D:Elemental Shaman,15,1.43,9.8,15.8,29.1,17.5,-3.028,8.22,1403.0,Kings' Rest,10,2026-08-18,1591.0,7.33,100.0
timed,T:Protection Warrior | H:Restoration Shaman | D:Unholy DeathKnight | D:BeastMastery Hunter | D:Arcane Mage,15,1.33,7.5,29.4,55.3,25.6,-3.028,8.22,804.0,Voidscar Arena,2,2026-08-20,1378.0,2.47,100.0
timed,T:Protection Paladin | H:Restoration Druid | D:BeastMastery Hunter | D:Demonology Warlock | D:Arms Warrior,15,1.3,9.0,20.5,47.1,17.3,-3.028,8.22,1015.0,Den of Nalorakk,5,2026-08-19,1539.0,3.6,100.0
timed,T:Vengeance DemonHunter | H:Holy Paladin | D:Arcane Mage | D:Elemental Shaman | D:Destruction Warlock,15,1.28,8.5,23.3,46.9,21.1,-3.028,8.22,956.0,The Blinding Vale,2,2026-08-20,1433.0,4.0,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Unholy DeathKnight | D:Arcane Mage | D:Fury Warrior,15,0.96,8.6,22.5,49.7,19.0,-3.028,8.22,965.0,Temple of Sethraliss,2,2026-08-19,1538.0,4.8,100.0
timed,T:Vengeance DemonHunter | H:Restoration Shaman | D:Arcane Mage | D:Demonology Warlock | D:Arms Warrior,15,0.93,8.1,25.3,50.2,21.4,-3.028,8.22,1015.0,Murder Row,2,2026-08-19,1468.0,5.13,100.0
timed,T:Blood DeathKnight | H:Discipline Priest | D:Arcane Mage | D:Elemental Shaman | D:Destruction Warlock,15,0.86,8.7,21.9,53.9,15.2,-3.028,8.22,914.0,Kings' Rest,2,2026-08-20,1535.0,7.27,100.0
timed,T:Blood DeathKnight | H:Preservation Evoker | D:Unholy DeathKnight | D:Enhancement Shaman | D:Arms Warrior,15,0.85,8.9,20.7,44.5,17.7,-3.028,8.22,999.0,Voidscar Arena,2,2026-08-19,1472.0,8.0,100.0
timed,T:Guardian Druid | H:Mistweaver Monk | D:Unholy DeathKnight | D:Elemental Shaman | D:Arms Warrior,15,0.74,8.1,25.0,45.6,21.3,-3.028,8.22,980.0,Altar of Fangs,2,2026-08-20,1412.0,2.87,100.0
timed,T:Blood DeathKnight | H:Discipline Priest | D:BeastMastery Hunter | D:Arcane Mage | D:Enhancement Shaman,15,0.7,7.8,27.0,44.7,24.9,-3.028,8.22,1062.0,Den of Nalorakk,5,2026-08-19,1412.0,4.73,100.0
timed,T:Blood DeathKnight | H:Restoration Druid | D:BeastMastery Hunter | D:Retribution Paladin | D:Shadow Priest,15,0.67,8.7,21.7,49.5,20.3,-3.028,8.22,1031.0,Murder Row,5,2026-08-19,1530.0,4.67,100.0
timed,T:Protection Warrior | H:Holy Paladin | D:Arcane Mage | D:Elemental Shaman | D:Demonology Warlock,15,0.56,8.7,21.5,49.9,18.1,-3.028,8.22,842.0,Ruby Life Pools,5,2026-08-19,1474.0,4.53,100.0
timed,T:Blood DeathKnight | H:Holy Priest | D:Devastation Evoker | D:Retribution Paladin | D:Arms Warrior,15,0.48,8.3,23.9,44.9,21.7,-3.028,8.22,992.0,Voidscar Arena,5,2026-08-18,1503.0,3.07,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Devourer DemonHunter | D:Shadow Priest | D:Elemental Shaman,15,0.45,9.7,14.9,35.9,15.8,-3.028,8.22,1231.0,Den of Nalorakk,2,2026-08-18,1610.0,5.47,100.0
timed,T:Blood DeathKnight | H:Discipline Priest | D:Arcane Mage | D:Shadow Priest | D:Demonology Warlock,15,0.44,9.9,13.7,29.2,12.7,-3.028,8.22,1358.0,Temple of Sethraliss,10,2026-08-19,1572.0,6.93,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Devastation Evoker | D:BeastMastery Hunter | D:Arms Warrior,15,0.4,8.1,24.6,55.8,16.8,-3.028,8.22,743.0,Ruby Life Pools,2,2026-08-19,1527.0,3.2,100.0
timed,T:Protection Paladin | H:Mistweaver Monk | D:Devourer DemonHunter | D:BeastMastery Hunter | D:Arms Warrior,15,0.38,7.3,29.8,54.7,31.9,-3.028,8.22,816.0,Voidscar Arena,5,2026-08-19,1350.0,5.8,100.0
timed,T:Protection Paladin | H:Holy Paladin | D:Frost DeathKnight | D:Elemental Shaman | D:Arms Warrior,15,0.29,8.9,19.6,43.9,16.4,-3.028,8.22,1009.0,Voidscar Arena,5,2026-08-19,1594.0,4.47,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Arcane Mage | D:Shadow Priest | D:Demonology Warlock,15,0.25,9.0,19.1,44.3,19.8,-3.028,8.22,936.0,Ruby Life Pools,5,2026-08-18,1501.0,6.0,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Shadow Priest | D:Arms Warrior | D:Arms Warrior,15,0.15,8.1,24.6,58.9,24.3,-3.028,8.22,739.0,Voidscar Arena,2,2026-08-19,1498.0,2.73,100.0
timed,T:Protection Warrior | H:Restoration Shaman | D:Arcane Mage | D:Windwalker Monk | D:Subtlety Rogue,15,0.11,8.8,20.1,52.3,15.7,-3.028,8.22,915.0,Den of Nalorakk,2,2026-08-19,1508.0,5.8,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Unholy DeathKnight | D:Survival Hunter | D:Arms Warrior,15,0.11,8.1,24.6,55.9,22.0,-3.028,8.22,794.0,Voidscar Arena,2,2026-08-19,1426.0,3.73,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Arcane Mage | D:Elemental Shaman | D:Demonology Warlock,15,-0.0,8.1,24.0,45.6,23.0,-3.028,8.22,1044.0,Temple of Sethraliss,2,2026-08-20,1495.0,2.6,100.0
timed,T:Guardian Druid | H:Holy Paladin | D:Arcane Mage | D:Assassination Rogue | D:Arms Warrior,15,-0.06,8.5,21.9,46.2,22.6,-3.028,8.22,904.0,Ruby Life Pools,5,2026-08-18,1472.0,4.27,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Arcane Mage | D:Subtlety Rogue | D:Elemental Shaman,15,-0.16,8.5,21.8,36.3,21.1,-3.028,8.22,1147.0,Altar of Fangs,4,2026-08-18,1436.0,2.07,100.0
timed,T:Guardian Druid | H:Discipline Priest | D:BeastMastery Hunter | D:Retribution Paladin | D:Arms Warrior,15,-0.52,7.7,26.2,57.9,19.6,-3.028,8.22,757.0,Voidscar Arena,2,2026-08-19,1462.0,3.53,100.0
timed,T:Protection Paladin | H:Mistweaver Monk | D:Devourer DemonHunter | D:Arcane Mage | D:Elemental Shaman,15,-0.54,8.1,23.3,51.4,23.8,-3.028,8.22,992.0,Murder Row,2,2026-08-20,1452.0,6.4,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Feral Druid | D:Arcane Mage | D:Retribution Paladin,15,-0.61,8.0,24.0,57.3,19.9,-3.028,8.22,819.0,Den of Nalorakk,2,2026-08-19,1431.0,4.2,100.0
timed,T:Protection Paladin | H:Restoration Druid | D:Devourer DemonHunter | D:Arcane Mage | D:Arms Warrior,15,-0.62,8.1,23.2,52.0,24.9,-3.028,8.22,951.0,Kings' Rest,2,2026-08-18,1438.0,5.93,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Feral Druid | D:Elemental Shaman | D:Arms Warrior,15,-0.64,7.2,28.8,56.2,27.7,-3.028,8.22,789.0,Voidscar Arena,2,2026-08-19,1463.0,3.47,100.0
timed,T:Brewmaster Monk | H:Restoration Shaman | D:BeastMastery Hunter | D:Subtlety Rogue | D:Elemental Shaman,15,-0.77,6.7,31.5,55.8,27.9,-3.028,8.22,874.0,Kings' Rest,2,2026-08-19,1298.0,3.73,100.0
timed,T:Blood DeathKnight | H:Discipline Priest | D:Arcane Mage | D:Enhancement Shaman | D:Arms Warrior,15,-0.78,8.1,23.0,43.7,22.8,-3.028,8.22,1116.0,Kings' Rest,2,2026-08-18,1450.0,5.33,100.0
timed,T:Blood DeathKnight | H:Holy Priest | D:Arcane Mage | D:Shadow Priest | D:Demonology Warlock,15,-0.79,8.5,20.6,36.9,21.4,-3.028,8.22,1212.0,Temple of Sethraliss,10,2026-08-19,1489.0,3.87,100.0
timed,T:Protection Warrior | H:Holy Paladin | D:Unholy DeathKnight | D:Arcane Mage | D:Arms Warrior,15,-0.8,7.1,29.0,49.9,27.1,-3.028,8.22,841.0,Ruby Life Pools,2,2026-08-19,1371.0,3.27,100.0
