character,server,region,class,spec,hero_talent,role,dungeon,key_level,duration_s,damage_done,dps,deaths,item_level,score,medal,affixes,report_code,fight_id,started_at
Goatnothree,Kazzak,EU,Paladin,Retribution,Templar,DPS,Windrunner Spire,12,1178.7,196625022,166808.6,0,291,380.0,gold,9|10|147,Q6BKd3j7trf4nTpN,17,2026-06-27 23:13:35.234
Felidaya,Antonidas,EU,Mage,Frost,Spellslinger,DPS,Windrunner Spire,12,1178.7,80572457,68354.4,0,283,380.0,gold,9|10|147,Q6BKd3j7trf4nTpN,17,2026-06-27 23:13:35.234
Demongrim,Kazzak,EU,Warlock,Affliction,Soul Harvester,DPS,Windrunner Spire,12,1178.7,171922332,145851.9,0,287,380.0,gold,9|10|147,Q6BKd3j7trf4nTpN,17,2026-06-27 23:13:35.234
Endam,Silvermoon,EU,Druid,Guardian,Elune's Chosen,Tank,Seat of the Triumvirate,18,1530.5,177616510,116049.6,0,289,463.96161764706,silver,9|10|147,ZwbCVTgGrLn9dKqR,5,2026-06-02 20:11:25.456
Ekøbrew,TwistingNether,EU,Monk,Mistweaver,Conduit of the Celestials,Healer,Seat of the Triumvirate,18,1530.5,83515883,54566.9,0,288,463.96161764706,silver,9|10|147,ZwbCVTgGrLn9dKqR,5,2026-06-02 20:11:25.456
Olgaass,TwistingNether,EU,DemonHunter,Devourer,Annihilator,DPS,Seat of the Triumvirate,18,1530.5,287080610,187570.3,0,289,463.96161764706,silver,9|10|147,ZwbCVTgGrLn9dKqR,5,2026-06-02 20:11:25.456
Séphîrot,Hyjal,EU,Hunter,BeastMastery,Pack Leader,DPS,Seat of the Triumvirate,18,1530.5,240222479,156954.5,2,290,463.96161764706,silver,9|10|147,ZwbCVTgGrLn9dKqR,5,2026-06-02 20:11:25.456
Sslicw,TwistingNether,EU,DeathKnight,Unholy,Rider of the Apocalypse,DPS,Seat of the Triumvirate,18,1530.5,271811338,177593.8,0,289,463.96161764706,silver,9|10|147,ZwbCVTgGrLn9dKqR,5,2026-06-02 20:11:25.456
Респект,Борейскаятундра,EU,DeathKnight,Blood,Deathbringer,Tank,Pit of Saron,17,1320.5,134950604,102197.7,0,288,449.22475,silver,9|10|147,DqvLj72nxfKd3AVg,8,2026-05-30 18:25:58.900
Lfgbastrd,Silvermoon,EU,Monk,Mistweaver,Conduit of the Celestials,Healer,Pit of Saron,17,1320.5,64258417,48662.7,0,289,449.22475,silver,9|10|147,DqvLj72nxfKd3AVg,8,2026-05-30 18:25:58.900
Черноплов,Гордунни,EU,Warlock,Demonology,Diabolist,DPS,Pit of Saron,17,1320.5,265327398,200931.6,1,288,449.22475,silver,9|10|147,DqvLj72nxfKd3AVg,8,2026-05-30 18:25:58.900
Змэйка,Гордунни,EU,DemonHunter,Devourer,Annihilator,DPS,Pit of Saron,17,1320.5,216164039,163700.4,2,285,449.22475,silver,9|10|147,DqvLj72nxfKd3AVg,8,2026-05-30 18:25:58.900
Руниик,Гордунни,EU,Mage,Frost,Spellslinger,DPS,Pit of Saron,17,1320.5,228191044,172808.4,0,288,449.22475,silver,9|10|147,DqvLj72nxfKd3AVg,8,2026-05-30 18:25:58.900
Archdroods,Area52,US,Druid,Guardian,Elune's Chosen,Tank,Seat of the Triumvirate,14,1288.4,92674430,71927.6,0,281,408.41696691176,silver,9|10|147,G6fHWdLZjgpC78c1,7,2026-04-22 06:10:18.004
Yarncatx,Area52,US,Monk,Mistweaver,Conduit of the Celestials,Healer,Seat of the Triumvirate,14,1288.4,43718204,33931.1,0,277,408.41696691176,silver,9|10|147,G6fHWdLZjgpC78c1,7,2026-04-22 06:10:18.004
Cyphersong,Area52,US,DemonHunter,Devourer,Annihilator,DPS,Seat of the Triumvirate,14,1288.4,172311511,133736.5,1,279,408.41696691176,silver,9|10|147,G6fHWdLZjgpC78c1,7,2026-04-22 06:10:18.004
Snowblower,Area52,US,Evoker,Augmentation,Scalecommander,DPS,Seat of the Triumvirate,14,1288.4,149015123,115655.5,1,277,408.41696691176,silver,9|10|147,G6fHWdLZjgpC78c1,7,2026-04-22 06:10:18.004
Teako,EmeraldDream,US,Warlock,Demonology,Diabolist,DPS,Seat of the Triumvirate,14,1288.4,172454595,133847.6,0,282,408.41696691176,silver,9|10|147,G6fHWdLZjgpC78c1,7,2026-04-22 06:10:18.004
Jannada,Illidan,US,Monk,Brewmaster,Shado-Pan,Tank,Maisara Caverns,19,1599.0,145371227,90915.2,0,280,476.80452651515,bronze,9|10|147,pt3r6vfQqAhnP1mb,1,2026-05-08 00:42:53.029
Breadna,Illidan,US,Druid,Restoration,Wildstalker,Healer,Maisara Caverns,19,1599.0,26670097,16679.5,0,277,476.80452651515,bronze,9|10|147,pt3r6vfQqAhnP1mb,1,2026-05-08 00:42:53.029
Preparedfour,Illidan,US,DemonHunter,Devourer,Annihilator,DPS,Maisara Caverns,19,1599.0,370719791,231848.3,0,285,476.80452651515,bronze,9|10|147,pt3r6vfQqAhnP1mb,1,2026-05-08 00:42:53.029
Petmastery,Zul'jin,US,DeathKnight,Unholy,Rider of the Apocalypse,DPS,Maisara Caverns,19,1599.0,345193079,215883.8,2,284,476.80452651515,bronze,9|10|147,pt3r6vfQqAhnP1mb,1,2026-05-08 00:42:53.029
Deshanasana,Area52,US,Evoker,Augmentation,Scalecommander,DPS,Maisara Caverns,19,1599.0,306791770,191867.7,0,283,476.80452651515,bronze,9|10|147,pt3r6vfQqAhnP1mb,1,2026-05-08 00:42:53.029
Foosebear,TwistingNether,EU,Druid,Guardian,Elune's Chosen,Tank,Pit of Saron,18,1374.3,177623500,129247.1,0,290,462.79866666667,silver,9|10|147,TA9gWrFpaKGPJvCd,1,2026-05-29 14:08:29.784
Svinorezka,Silvermoon,EU,Monk,Mistweaver,Conduit of the Celestials,Healer,Pit of Saron,18,1374.3,71747859,52207.1,0,289,462.79866666667,silver,9|10|147,TA9gWrFpaKGPJvCd,1,2026-05-29 14:08:29.784
Amora,Quel'Thalas,EU,Paladin,Retribution,Templar,DPS,Pit of Saron,18,1374.3,185044038,134646.6,3,290,462.79866666667,silver,9|10|147,TA9gWrFpaKGPJvCd,1,2026-05-29 14:08:29.784
Xùtta,Silvermoon,EU,DeathKnight,Unholy,Rider of the Apocalypse,DPS,Pit of Saron,18,1374.3,302084856,219810.9,0,289,462.79866666667,silver,9|10|147,TA9gWrFpaKGPJvCd,1,2026-05-29 14:08:29.784
Qqhuntx,Silvermoon,EU,Hunter,BeastMastery,Pack Leader,DPS,Pit of Saron,18,1374.3,286982635,208821.9,1,290,462.79866666667,silver,9|10|147,TA9gWrFpaKGPJvCd,1,2026-05-29 14:08:29.784
Saytonroar,Kazzak,EU,Druid,Guardian,Elune's Chosen,Tank,Magisters' Terrace,20,1651.5,194443410,117740.6,0,287,492.03161764706,bronze,9|10|147,4Cgv2tY3a8MJVD7z,5,2026-05-24 09:34:38.890
Gawmonk,Kazzak,EU,Monk,Mistweaver,Conduit of the Celestials,Healer,Magisters' Terrace,20,1651.5,87624008,53058.6,0,288,492.03161764706,bronze,9|10|147,4Cgv2tY3a8MJVD7z,5,2026-05-24 09:34:38.890
Hisibreath,Eredar,EU,Evoker,Augmentation,Scalecommander,DPS,Magisters' Terrace,20,1651.5,346847973,210025.6,0,289,492.03161764706,bronze,9|10|147,4Cgv2tY3a8MJVD7z,5,2026-05-24 09:34:38.890
Entelligent,Blackrock,EU,DemonHunter,Devourer,Annihilator,DPS,Magisters' Terrace,20,1651.5,363839545,220314.4,0,289,492.03161764706,bronze,9|10|147,4Cgv2tY3a8MJVD7z,5,2026-05-24 09:34:38.890
Eskawhtng,Kazzak,EU,DeathKnight,Unholy,Rider of the Apocalypse,DPS,Magisters' Terrace,20,1651.5,347920731,210675.1,1,290,492.03161764706,bronze,9|10|147,4Cgv2tY3a8MJVD7z,5,2026-05-24 09:34:38.890
Luckyminten,TarrenMill,EU,Druid,Guardian,Unknown,Tank,Maisara Caverns,15,1283.8,150880493,117525.1,0,284,422.21329545455,silver,9|10|147,wy2dHPvLVXpfc3AF,2,2026-05-17 10:35:28.908
Lutbrew,TwistingNether,EU,Monk,Mistweaver,Unknown,Healer,Maisara Caverns,15,1283.8,62345781,48562.9,1,285,422.21329545455,silver,9|10|147,wy2dHPvLVXpfc3AF,2,2026-05-17 10:35:28.908
Nabuhvat,TarrenMill,EU,DemonHunter,Devourer,Unknown,DPS,Maisara Caverns,15,1283.8,144414310,112488.4,1,280,422.21329545455,silver,9|10|147,wy2dHPvLVXpfc3AF,2,2026-05-17 10:35:28.908
Lexxís,Silvermoon,EU,Hunter,BeastMastery,Unknown,DPS,Maisara Caverns,15,1283.8,180190212,140355.3,2,288,422.21329545455,silver,9|10|147,wy2dHPvLVXpfc3AF,2,2026-05-17 10:35:28.908
Bigbone,TarrenMill,EU,DeathKnight,Unholy,Unknown,DPS,Maisara Caverns,15,1283.8,275998299,214982.9,0,286,422.21329545455,silver,9|10|147,wy2dHPvLVXpfc3AF,2,2026-05-17 10:35:28.908
Dontkissgirl,Area52,US,Druid,Guardian,Elune's Chosen,Tank,Windrunner Spire,24,1992.5,309007074,155085.5,0,291,319.64999389648,none,9|10|147,tPKvG3ZJ76qT19Qy,3,2026-06-22 00:44:51.334
Kayaro,Area52,US,Monk,Mistweaver,Conduit of the Celestials,Healer,Windrunner Spire,24,1992.5,123039301,61751.4,0,290,319.64999389648,none,9|10|147,tPKvG3ZJ76qT19Qy,3,2026-06-22 00:44:51.334
Deshgloomer,Sargeras,US,DeathKnight,Unholy,Rider of the Apocalypse,DPS,Windrunner Spire,24,1992.5,490098772,245972.4,1,291,319.64999389648,none,9|10|147,tPKvG3ZJ76qT19Qy,3,2026-06-22 00:44:51.334
Ttvkorano,Area52,US,Evoker,Augmentation,Scalecommander,DPS,Windrunner Spire,24,1992.5,462061428,231900.9,0,292,319.64999389648,none,9|10|147,tPKvG3ZJ76qT19Qy,3,2026-06-22 00:44:51.334
Isoqt,Stormrage,US,DemonHunter,Devourer,Annihilator,DPS,Windrunner Spire,24,1992.5,458948725,230338.7,0,291,319.64999389648,none,9|10|147,tPKvG3ZJ76qT19Qy,3,2026-06-22 00:44:51.334
Goskinkan,TwistingNether,EU,Druid,Guardian,Elune's Chosen,Tank,Windrunner Spire,21,1772.9,199376122,112456.8,0,287,502.95096590909,bronze,9|10|147,zkcV8bdn6B7mqXWK,17,2026-05-25 13:32:23.084
Mistovic,TarrenMill,EU,Monk,Mistweaver,Conduit of the Celestials,Healer,Windrunner Spire,21,1772.9,79867266,45048.6,2,290,502.95096590909,bronze,9|10|147,zkcV8bdn6B7mqXWK,17,2026-05-25 13:32:23.084
Flousz,TarrenMill,EU,Evoker,Augmentation,Scalecommander,DPS,Windrunner Spire,21,1772.9,350338028,197605.9,1,289,502.95096590909,bronze,9|10|147,zkcV8bdn6B7mqXWK,17,2026-05-25 13:32:23.084
Aimfacka,TwistingNether,EU,DeathKnight,Unholy,Rider of the Apocalypse,DPS,Windrunner Spire,21,1772.9,351208222,198096.7,0,289,502.95096590909,bronze,9|10|147,zkcV8bdn6B7mqXWK,17,2026-05-25 13:32:23.084
Exraze,TarrenMill,EU,DemonHunter,Devourer,Annihilator,DPS,Windrunner Spire,21,1772.9,367689149,207392.7,1,290,502.95096590909,bronze,9|10|147,zkcV8bdn6B7mqXWK,17,2026-05-25 13:32:23.084
Freijoa,Illidan,US,Monk,Brewmaster,Master of Harmony,Tank,Maisara Caverns,18,1541.5,176790084,114687.5,0,289,463.17104166667,silver,9|10|147,3faHRW28gyLNMAF1,2,2026-06-28 05:36:43.346
Laryanne,Illidan,US,Monk,Mistweaver,Conduit of the Celestials,Healer,Maisara Caverns,18,1541.5,87877811,57008.2,0,291,463.17104166667,silver,9|10|147,3faHRW28gyLNMAF1,2,2026-06-28 05:36:43.346
Rïgël,Quel'Thalas,US,Hunter,Marksmanship,Dark Ranger,DPS,Maisara Caverns,18,1541.5,283656815,184014.2,0,290,463.17104166667,silver,9|10|147,3faHRW28gyLNMAF1,2,2026-06-28 05:36:43.346
Boltcitos,Illidan,US,Warlock,Demonology,Diabolist,DPS,Maisara Caverns,18,1541.5,324504963,210513.3,0,290,463.17104166667,silver,9|10|147,3faHRW28gyLNMAF1,2,2026-06-28 05:36:43.346
Nyxaryx,Illidan,US,DemonHunter,Devourer,Annihilator,DPS,Maisara Caverns,18,1541.5,295173024,191485.0,1,290,463.17104166667,silver,9|10|147,3faHRW28gyLNMAF1,2,2026-06-28 05:36:43.346
Kodidru,TarrenMill,EU,Druid,Guardian,Elune's Chosen,Tank,Skyreach,19,1392.2,106680796,76626.0,0,285,476.29118303571,bronze,9|10|147,L3cWvr6MAjpzPtH7,4,2026-05-23 22:11:29.832
Summernight,Kael'thas,EU,Monk,Mistweaver,Conduit of the Celestials,Healer,Skyreach,19,1392.2,50607731,36350.2,1,286,476.29118303571,bronze,9|10|147,L3cWvr6MAjpzPtH7,4,2026-05-23 22:11:29.832
Áldaföðr,TarrenMill,EU,DeathKnight,Unholy,Rider of the Apocalypse,DPS,Skyreach,19,1392.2,216201014,155291.5,0,288,476.29118303571,bronze,9|10|147,L3cWvr6MAjpzPtH7,4,2026-05-23 22:11:29.832
Furrius,TarrenMill,EU,Hunter,BeastMastery,Pack Leader,DPS,Skyreach,19,1392.2,206744703,148499.3,0,290,476.29118303571,bronze,9|10|147,L3cWvr6MAjpzPtH7,4,2026-05-23 22:11:29.832
Mongobeam,TarrenMill,EU,DemonHunter,Devourer,Annihilator,DPS,Skyreach,19,1392.2,236972318,170211.0,0,288,476.29118303571,bronze,9|10|147,L3cWvr6MAjpzPtH7,4,2026-05-23 22:11:29.832
Illiaron,Drak'thul,EU,Druid,Guardian,Elune's Chosen,Tank,Skyreach,20,1467.7,138585744,94421.6,0,292,489.2521875,bronze,9|10|147,2L67ZtgFzYhCHVDP,5,2026-06-30 13:27:05.703
Darthtalon,Drak'thul,EU,Shaman,Restoration,Totemic,Healer,Skyreach,20,1467.7,34648105,23606.5,0,289,489.2521875,bronze,9|10|147,2L67ZtgFzYhCHVDP,5,2026-06-30 13:27:05.703
Crokyks,Hyjal,EU,Warlock,Demonology,Diabolist,DPS,Skyreach,20,1467.7,243121255,165644.1,0,292,489.2521875,bronze,9|10|147,2L67ZtgFzYhCHVDP,5,2026-06-30 13:27:05.703
Gentik,Silvermoon,EU,DemonHunter,Devourer,Annihilator,DPS,Skyreach,20,1467.7,257361761,175346.4,0,293,489.2521875,bronze,9|10|147,2L67ZtgFzYhCHVDP,5,2026-06-30 13:27:05.703
Nasranejdk,Drak'thul,EU,DeathKnight,Unholy,Rider of the Apocalypse,DPS,Skyreach,20,1467.7,225041903,153326.2,2,287,489.2521875,bronze,9|10|147,2L67ZtgFzYhCHVDP,5,2026-06-30 13:27:05.703
Druidses,Mal'Ganis,EU,Druid,Guardian,Elune's Chosen,Tank,Maisara Caverns,20,1605.1,207914269,129534.9,0,292,491.70079545455,bronze,9|10|147,1HDz8Vgja6FxmrW9,8,2026-06-22 18:31:23.679
Créapzmonk,Blackrock,EU,Monk,Mistweaver,Conduit of the Celestials,Healer,Maisara Caverns,20,1605.1,78461874,48883.4,1,290,491.70079545455,bronze,9|10|147,1HDz8Vgja6FxmrW9,8,2026-06-22 18:31:23.679
Shinnon,Blackhand,EU,DemonHunter,Devourer,Annihilator,DPS,Maisara Caverns,20,1605.1,333683644,207891.8,0,292,491.70079545455,bronze,9|10|147,1HDz8Vgja6FxmrW9,8,2026-06-22 18:31:23.679
Threnariodk,Blackhand,EU,DeathKnight,Unholy,Rider of the Apocalypse,DPS,Maisara Caverns,20,1605.1,351068437,218722.9,1,291,491.70079545455,bronze,9|10|147,1HDz8Vgja6FxmrW9,8,2026-06-22 18:31:23.679
Paexswing,Blackhand,EU,Evoker,Augmentation,Scalecommander,DPS,Maisara Caverns,20,1605.1,303301730,188963.3,0,290,491.70079545455,bronze,9|10|147,1HDz8Vgja6FxmrW9,8,2026-06-22 18:31:23.679
Slickmeow,Blackhand,EU,Druid,Guardian,Elune's Chosen,Tank,Pit of Saron,22,1572.7,221214154,140659.8,0,291,519.59277083333,bronze,9|10|147,VyPd734BNMmYLr6X,7,2026-06-19 22:44:42.644
Reskogreen,Blackhand,EU,Monk,Mistweaver,Conduit of the Celestials,Healer,Pit of Saron,22,1572.7,78782685,50094.3,1,290,519.59277083333,bronze,9|10|147,VyPd734BNMmYLr6X,7,2026-06-19 22:44:42.644
Bigdiller,TwistingNether,EU,DemonHunter,Devourer,Annihilator,DPS,Pit of Saron,22,1572.7,396204316,251928.0,0,290,519.59277083333,bronze,9|10|147,VyPd734BNMmYLr6X,7,2026-06-19 22:44:42.644
Schiesch,Blackrock,EU,Evoker,Augmentation,Scalecommander,DPS,Pit of Saron,22,1572.7,355233194,225876.3,0,291,519.59277083333,bronze,9|10|147,VyPd734BNMmYLr6X,7,2026-06-19 22:44:42.644
Wrnaa,Blackhand,EU,DeathKnight,Unholy,Rider of the Apocalypse,DPS,Pit of Saron,22,1572.7,436519391,277562.4,0,289,519.59277083333,bronze,9|10|147,VyPd734BNMmYLr6X,7,2026-06-19 22:44:42.644
Maggidk,TarrenMill,EU,DeathKnight,Blood,San'layn,Tank,Skyreach,15,1005.8,94495849,93954.3,0,288,423.57136160714,silver,9|10|147,1b9YxJnVW8423rcA,27,2026-05-21 22:21:17.138
Diddipjé,TarrenMill,EU,Shaman,Restoration,Totemic,Healer,Skyreach,15,1005.8,21683524,21559.3,2,283,423.57136160714,silver,9|10|147,1b9YxJnVW8423rcA,27,2026-05-21 22:21:17.138
Kjarnorka,TarrenMill,EU,Priest,Shadow,Archon,DPS,Skyreach,15,1005.8,148264244,147414.5,0,290,423.57136160714,silver,9|10|147,1b9YxJnVW8423rcA,27,2026-05-21 22:21:17.138
Brekoclap,TarrenMill,EU,Warrior,Arms,Slayer,DPS,Skyreach,15,1005.8,128413828,127677.9,2,287,423.57136160714,silver,9|10|147,1b9YxJnVW8423rcA,27,2026-05-21 22:21:17.138
Nïmo,Ravencrest,EU,Shaman,Elemental,Stormbringer,DPS,Skyreach,15,1005.8,156457220,155560.6,1,289,423.57136160714,silver,9|10|147,1b9YxJnVW8423rcA,27,2026-05-21 22:21:17.138
Simmut,Kazzak,EU,Druid,Guardian,Elune's Chosen,Tank,Skyreach,21,1485.9,158241684,106494.9,0,290,503.52415178571,bronze,9|10|147,bV4Q2a9pvqmhBPZN,1,2026-06-22 23:22:03.948
Patookoon,Ravencrest,EU,Monk,Mistweaver,Conduit of the Celestials,Healer,Skyreach,21,1485.9,68083721,45819.6,2,290,503.52415178571,bronze,9|10|147,bV4Q2a9pvqmhBPZN,1,2026-06-22 23:22:03.948
Xenitra,Kazzak,EU,DeathKnight,Unholy,Rider of the Apocalypse,DPS,Skyreach,21,1485.9,252957301,170237.4,0,290,503.52415178571,bronze,9|10|147,bV4Q2a9pvqmhBPZN,1,2026-06-22 23:22:03.948
Huntahvoker,Kazzak,EU,Evoker,Augmentation,Scalecommander,DPS,Skyreach,21,1485.9,271349779,182615.3,0,291,503.52415178571,bronze,9|10|147,bV4Q2a9pvqmhBPZN,1,2026-06-22 23:22:03.948
Shalidh,Silvermoon,EU,DemonHunter,Devourer,Annihilator,DPS,Skyreach,21,1485.9,248914089,167516.4,1,291,503.52415178571,bronze,9|10|147,bV4Q2a9pvqmhBPZN,1,2026-06-22 23:22:03.948
Amzbot,Kazzak,EU,DeathKnight,Blood,Unknown,Tank,Maisara Caverns,14,1246.1,117794486,94533.9,0,290,408.49238636364,silver,9|10|147,v3c4jA8PQfqbgpkT,8,2026-06-06 19:42:04.009
Purpldrulle,TwistingNether,EU,Druid,Restoration,Unknown,Healer,Maisara Caverns,14,1246.1,5105264,4097.1,0,285,408.49238636364,silver,9|10|147,v3c4jA8PQfqbgpkT,8,2026-06-06 19:42:04.009
Luthiron,Kazzak,EU,Paladin,Retribution,Unknown,DPS,Maisara Caverns,14,1246.1,206039779,165353.5,1,287,408.49238636364,silver,9|10|147,v3c4jA8PQfqbgpkT,8,2026-06-06 19:42:04.009
Truustsham,TwistingNether,EU,Shaman,Elemental,Unknown,DPS,Maisara Caverns,14,1246.1,176077022,141307.5,0,282,408.49238636364,silver,9|10|147,v3c4jA8PQfqbgpkT,8,2026-06-06 19:42:04.009
Guan,Kazzak,EU,Mage,Frost,Unknown,DPS,Maisara Caverns,14,1246.1,198662160,159432.8,1,290,408.49238636364,silver,9|10|147,v3c4jA8PQfqbgpkT,8,2026-06-06 19:42:04.009
Coopbear,Frostmourne,US,Druid,Guardian,Elune's Chosen,Tank,Maisara Caverns,12,1097.8,97859185,89137.7,0,288,380.0,gold,9|10|147,zVFdnJq4YHTBhrKm,1,2026-06-27 04:00:05.573
Risquefist,Frostmourne,US,Monk,Mistweaver,Conduit of the Celestials,Healer,Maisara Caverns,12,1097.8,57935847,52772.4,0,291,380.0,gold,9|10|147,zVFdnJq4YHTBhrKm,1,2026-06-27 04:00:05.573
Mydargovoker,Frostmourne,US,Evoker,Augmentation,Scalecommander,DPS,Maisara Caverns,12,1097.8,110290548,100461.1,0,240,380.0,gold,9|10|147,zVFdnJq4YHTBhrKm,1,2026-06-27 04:00:05.573
Tynisá,Frostmourne,US,DemonHunter,Devourer,Annihilator,DPS,Maisara Caverns,12,1097.8,143206137,130443.2,0,284,380.0,gold,9|10|147,zVFdnJq4YHTBhrKm,1,2026-06-27 04:00:05.573
Astaa,Frostmourne,US,Hunter,Survival,Pack Leader,DPS,Maisara Caverns,12,1097.8,197948768,180307.0,0,293,380.0,gold,9|10|147,zVFdnJq4YHTBhrKm,1,2026-06-27 04:00:05.573
Alshia,Illidan,US,Druid,Guardian,Elune's Chosen,Tank,Seat of the Triumvirate,20,1688.3,207422633,122862.2,0,290,491.35420955882,bronze,9|10|147,P6nV71AZ3CyJ9R2B,1,2026-06-28 02:40:13.125
Santomonk,EmeraldDream,US,Monk,Mistweaver,Conduit of the Celestials,Healer,Seat of the Triumvirate,20,1688.3,80242525,47529.9,0,290,491.35420955882,bronze,9|10|147,P6nV71AZ3CyJ9R2B,1,2026-06-28 02:40:13.125
Durahble,Area52,US,Warrior,Fury,Colossus,DPS,Seat of the Triumvirate,20,1688.3,328050797,194313.7,0,291,491.35420955882,bronze,9|10|147,P6nV71AZ3CyJ9R2B,1,2026-06-28 02:40:13.125
Retfish,Area52,US,Paladin,Retribution,Templar,DPS,Seat of the Triumvirate,20,1688.3,321726680,190567.7,1,291,491.35420955882,bronze,9|10|147,P6nV71AZ3CyJ9R2B,1,2026-06-28 02:40:13.125
Bobsham,Area52,US,Shaman,Enhancement,Stormbringer,DPS,Seat of the Triumvirate,20,1688.3,342285615,202745.3,0,291,491.35420955882,bronze,9|10|147,P6nV71AZ3CyJ9R2B,1,2026-06-28 02:40:13.125
Leylira,Antonidas,EU,Monk,Brewmaster,Master of Harmony,Tank,Algeth'ar Academy,13,1156.9,87767657,75863.0,0,282,394.34969758065,silver,9|10|147,AzT87GRpCYhPfLJ1,6,2026-05-09 11:49:13.724
Fistrak,Antonidas,EU,Monk,Mistweaver,Conduit of the Celestials,Healer,Algeth'ar Academy,13,1156.9,41009365,35446.9,0,285,394.34969758065,silver,9|10|147,AzT87GRpCYhPfLJ1,6,2026-05-09 11:49:13.724
Elwitcher,Antonidas,EU,Warlock,Demonology,Diabolist,DPS,Algeth'ar Academy,13,1156.9,176930359,152931.8,0,285,394.34969758065,silver,9|10|147,AzT87GRpCYhPfLJ1,6,2026-05-09 11:49:13.724
Ripvoker,Antonidas,EU,Evoker,Augmentation,Scalecommander,DPS,Algeth'ar Academy,13,1156.9,154501970,133545.6,0,284,394.34969758065,silver,9|10|147,AzT87GRpCYhPfLJ1,6,2026-05-09 11:49:13.724
Khaozdh,Antonidas,EU,DemonHunter,Devourer,Annihilator,DPS,Algeth'ar Academy,13,1156.9,122329669,105737.1,0,276,394.34969758065,silver,9|10|147,AzT87GRpCYhPfLJ1,6,2026-05-09 11:49:13.724
Qwertyasdfgh,Stormrage,US,Paladin,Protection,Lightsmith,Tank,Windrunner Spire,13,1206.3,116777209,96806.6,0,283,394.82071969697,silver,9|10|147,1hkzqFQgpDJWBxLR,4,2026-05-12 23:26:40.044
Ziraxx,Tichondrius,US,Druid,Restoration,Keeper of the Grove,Healer,Windrunner Spire,13,1206.3,23768673,19703.9,0,280,394.82071969697,silver,9|10|147,1hkzqFQgpDJWBxLR,4,2026-05-12 23:26:40.044
Meowlex,Stormrage,US,Evoker,Augmentation,Scalecommander,DPS,Windrunner Spire,13,1206.3,175528905,145510.9,0,284,394.82071969697,silver,9|10|147,1hkzqFQgpDJWBxLR,4,2026-05-12 23:26:40.044
Xvy,Stormrage,US,DeathKnight,Unholy,Rider of the Apocalypse,DPS,Windrunner Spire,13,1206.3,190903095,158255.9,0,283,394.82071969697,silver,9|10|147,1hkzqFQgpDJWBxLR,4,2026-05-12 23:26:40.044
Arelian,Gilneas,US,DemonHunter,Devourer,Annihilator,DPS,Windrunner Spire,13,1206.3,120370002,99785.0,0,274,394.82071969697,silver,9|10|147,1hkzqFQgpDJWBxLR,4,2026-05-12 23:26:40.044
Cementt,TwistingNether,EU,Druid,Guardian,Elune's Chosen,Tank,Maisara Caverns,15,1325.9,116511642,87873.3,0,288,421.40715909091,silver,9|10|147,qJpF2DtVHdY483gf,2,2026-06-17 19:09:41.909
Aaronaris,TwistingNether,EU,Monk,Mistweaver,Conduit of the Celestials,Healer,Maisara Caverns,15,1325.9,57776052,43574.8,1,289,421.40715909091,silver,9|10|147,qJpF2DtVHdY483gf,2,2026-06-17 19:09:41.909
Shánks,Stormreaver,EU,Shaman,Enhancement,Stormbringer,DPS,Maisara Caverns,15,1325.9,224852084,169583.9,0,290,421.40715909091,silver,9|10|147,qJpF2DtVHdY483gf,2,2026-06-17 19:09:41.909
Tsoutsoukos,TwistingNether,EU,Warlock,Affliction,Soul Harvester,DPS,Maisara Caverns,15,1325.9,270656887,204129.9,1,287,421.40715909091,silver,9|10|147,qJpF2DtVHdY483gf,2,2026-06-17 19:09:41.909
Wurstil,Antonidas,EU,Mage,Frost,Spellslinger,DPS,Maisara Caverns,15,1325.9,169155741,127577.6,2,288,421.40715909091,silver,9|10|147,qJpF2DtVHdY483gf,2,2026-06-17 19:09:41.909
Defanciv,Hyjal,EU,Druid,Guardian,Elune's Chosen,Tank,Nexus-Point Xenas,21,1585.3,172775927,108983.9,0,288,504.32883333333,bronze,9|10|147,nY4mMHPcR3fWhJNj,6,2026-05-28 12:01:40.186
Serpicette,Hyjal,EU,Monk,Mistweaver,Conduit of the Celestials,Healer,Nexus-Point Xenas,21,1585.3,80044735,50490.8,1,289,504.32883333333,bronze,9|10|147,nY4mMHPcR3fWhJNj,6,2026-05-28 12:01:40.186
Ониксор,Гордунни,EU,DeathKnight,Unholy,Rider of the Apocalypse,DPS,Nexus-Point Xenas,21,1585.3,293323286,185023.0,0,289,504.32883333333,bronze,9|10|147,nY4mMHPcR3fWhJNj,6,2026-05-28 12:01:40.186
Yegeurmeta,Hyjal,EU,DemonHunter,Devourer,Annihilator,DPS,Nexus-Point Xenas,21,1585.3,315410764,198955.4,0,289,504.32883333333,bronze,9|10|147,nY4mMHPcR3fWhJNj,6,2026-05-28 12:01:40.186
Fridiremix,Hyjal,EU,Evoker,Augmentation,Scalecommander,DPS,Nexus-Point Xenas,21,1585.3,323166260,203847.4,0,289,504.32883333333,bronze,9|10|147,nY4mMHPcR3fWhJNj,6,2026-05-28 12:01:40.186
Drunkenidiot,Magtheridon,EU,Monk,Brewmaster,Shado-Pan,Tank,Seat of the Triumvirate,14,1209.9,97269340,80396.9,0,286,409.85795955882,silver,9|10|147,jnFJrfG1Pqagbt2V,1,2026-05-23 23:27:05.643
