subset,composition,runs,strength,avg_key,avg_pct_under,best_pct_under,median_pct_under,key_slope,ref_key,best_time_s,best_dungeon,best_key,best_date,median_time_s,avg_deaths_per_run,timed_pct
all,T:Blood DeathKnight | H:Holy Paladin | D:Arcane Mage | D:Elemental Shaman | D:Arms Warrior,162,2.46,9.2,21.4,55.1,23.0,-3.82,8.8,808.0,Voidscar Arena,2,2026-08-20,1380.0,5.24,88.3
timed,T:Protection Warrior | H:Holy Priest | D:Retribution Paladin | D:Retribution Paladin | D:Arms Warrior,4,6.52,9.0,38.0,42.3,37.4,-3.137,8.6,969.0,Ruby Life Pools,6,2026-08-19,1090.0,2.0,100.0
timed,T:Vengeance DemonHunter | H:Holy Paladin | D:Fire Mage | D:Enhancement Shaman | D:Arms Warrior,4,6.43,10.2,29.9,32.8,31.6,-3.137,8.6,1210.0,The Blinding Vale,10,2026-08-19,1274.0,2.25,100.0
timed,T:Blood DeathKnight | H:Mistweaver Monk | D:Balance Druid | D:Subtlety Rogue | D:Arms Warrior,4,6.39,9.0,37.7,39.6,37.7,-3.137,8.6,1088.0,Altar of Fangs,6,2026-08-19,1180.0,1.25,100.0
timed,T:Protection Warrior | H:Restoration Shaman | D:Havoc DemonHunter | D:Arms Warrior | D:Arms Warrior,4,6.26,10.2,29.6,35.2,33.1,-3.137,8.6,1244.0,Temple of Sethraliss,10,2026-08-18,1296.0,1.5,100.0
timed,T:Guardian Druid | H:Mistweaver Monk | D:Devourer DemonHunter | D:Devastation Evoker | D:Windwalker Monk,4,6.23,10.2,29.5,33.8,30.4,-3.137,8.6,1270.0,Den of Nalorakk,10,2026-08-18,1368.0,2.75,100.0
timed,T:Protection Warrior | H:Restoration Shaman | D:Augmentation Evoker | D:Shadow Priest | D:Subtlety Rogue,4,6.22,10.2,29.4,34.3,30.2,-3.137,8.6,1341.0,Murder Row,10,2026-08-18,1344.0,1.75,100.0
timed,T:Protection Warrior | H:Holy Paladin | D:Unholy DeathKnight | D:BeastMastery Hunter | D:Elemental Shaman,4,6.17,9.5,34.0,34.8,34.0,-3.137,8.6,1330.0,Murder Row,10,2026-08-19,1288.0,3.0,100.0
timed,T:Blood DeathKnight | H:Discipline Priest | D:Devourer DemonHunter | D:Devastation Evoker | D:Arms Warrior,4,6.17,10.2,29.4,40.7,28.1,-3.137,8.6,1174.0,Kings' Rest,9,2026-08-19,1357.0,5.25,100.0
timed,T:Blood DeathKnight | H:Holy Priest | D:Havoc DemonHunter | D:Arcane Mage | D:Subtlety Rogue,4,6.16,10.2,29.3,35.1,31.8,-3.137,8.6,1246.0,Temple of Sethraliss,10,2026-08-19,1234.0,3.0,100.0
timed,T:Blood DeathKnight | H:Discipline Priest | D:Marksmanship Hunter | D:Subtlety Rogue | D:Arms Warrior,4,6.15,9.5,34.0,42.8,32.2,-3.137,8.6,1098.0,Den of Nalorakk,8,2026-08-18,1180.0,2.25,100.0
timed,T:Blood DeathKnight | H:Preservation Evoker | D:Arcane Mage | D:Enhancement Shaman | D:Arms Warrior,4,6.1,10.0,30.8,37.3,33.8,-3.137,8.6,1280.0,Murder Row,10,2026-08-19,1257.0,5.0,100.0
timed,T:Guardian Druid | H:Restoration Shaman | D:Retribution Paladin | D:Retribution Paladin | D:Arms Warrior,4,6.09,10.5,27.6,38.0,29.5,-3.137,8.6,1117.0,Voidscar Arena,10,2026-08-18,1308.0,2.5,100.0
timed,T:Guardian Druid | H:Restoration Shaman | D:Devourer DemonHunter | D:Devastation Evoker | D:Retribution Paladin,4,6.09,11.2,22.9,36.1,26.3,-3.137,8.6,1150.0,Altar of Fangs,10,2026-08-19,1326.0,3.25,100.0
timed,T:Blood DeathKnight | H:Restoration Druid | D:BeastMastery Hunter | D:Demonology Warlock | D:Arms Warrior,4,6.09,10.0,30.7,39.7,31.0,-3.137,8.6,1014.0,Ruby Life Pools,10,2026-08-19,1322.0,4.0,100.0
timed,T:Blood DeathKnight | H:Holy Priest | D:Elemental Shaman | D:Arms Warrior | D:Arms Warrior,4,6.05,10.5,27.5,32.9,27.4,-3.137,8.6,1289.0,Temple of Sethraliss,10,2026-08-19,1384.0,3.5,100.0
timed,T:Blood DeathKnight | H:Preservation Evoker | D:Devourer DemonHunter | D:Retribution Paladin | D:Subtlety Rogue,4,6.01,10.0,30.6,32.9,31.5,-3.137,8.6,1328.0,Kings' Rest,10,2026-08-19,1328.0,2.75,100.0
timed,T:Brewmaster Monk | H:Restoration Druid | D:Balance Druid | D:BeastMastery Hunter | D:Demonology Warlock,4,5.89,10.0,30.3,34.8,30.6,-3.137,8.6,1174.0,Voidscar Arena,10,2026-08-19,1393.0,0.75,100.0
timed,T:Vengeance DemonHunter | H:Restoration Shaman | D:Balance Druid | D:BeastMastery Hunter | D:Elemental Shaman,4,5.89,10.0,30.3,37.8,32.8,-3.137,8.6,1231.0,Kings' Rest,9,2026-08-19,1352.0,2.75,100.0
timed,T:Guardian Druid | H:Holy Paladin | D:Windwalker Monk | D:Assassination Rogue | D:Arms Warrior,4,5.85,10.0,30.2,35.5,29.8,-3.137,8.6,1315.0,Murder Row,10,2026-08-18,1326.0,1.25,100.0
timed,T:Guardian Druid | H:Preservation Evoker | D:Arcane Mage | D:Elemental Shaman | D:Enhancement Shaman,4,5.79,10.2,28.5,33.1,30.6,-3.137,8.6,1205.0,Voidscar Arena,10,2026-08-19,1310.0,4.0,100.0
timed,T:Protection Warrior | H:Restoration Shaman | D:Marksmanship Hunter | D:Windwalker Monk | D:Outlaw Rogue,4,5.77,10.2,28.4,34.0,29.4,-3.137,8.6,1108.0,Ruby Life Pools,10,2026-08-19,1356.0,2.25,100.0
timed,T:Blood DeathKnight | H:Mistweaver Monk | D:Devourer DemonHunter | D:Elemental Shaman | D:Arms Warrior,4,5.75,10.5,26.8,35.6,26.8,-3.137,8.6,1236.0,Temple of Sethraliss,10,2026-08-19,1354.0,2.25,100.0
timed,T:Protection Paladin | H:Restoration Druid | D:Devourer DemonHunter | D:Arcane Mage | D:Enhancement Shaman,4,5.64,9.0,36.0,41.1,39.2,-3.137,8.6,1060.0,Altar of Fangs,5,2026-08-19,1166.0,2.75,100.0
timed,T:Guardian Druid | H:Restoration Shaman | D:Devastation Evoker | D:BeastMastery Hunter | D:Shadow Priest,4,5.63,10.2,28.1,35.5,28.4,-3.137,8.6,1278.0,Kings' Rest,10,2026-08-19,1342.0,1.5,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Windwalker Monk | D:Outlaw Rogue | D:Elemental Shaman,4,5.63,10.0,29.7,40.2,27.8,-3.137,8.6,1077.0,Voidscar Arena,9,2026-08-18,1278.0,1.5,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Feral Druid | D:Enhancement Shaman | D:Arms Warrior,4,5.59,11.2,21.8,47.4,13.5,-3.137,8.6,884.0,Ruby Life Pools,9,2026-08-19,1612.0,3.5,100.0
timed,T:Vengeance DemonHunter | H:Holy Paladin | D:Arcane Mage | D:Subtlety Rogue | D:Elemental Shaman,4,5.56,10.8,24.8,35.9,24.9,-3.137,8.6,1231.0,Temple of Sethraliss,9,2026-08-19,1352.0,0.75,100.0
timed,T:Protection Warrior | H:Holy Priest | D:Devastation Evoker | D:Arcane Mage | D:Arms Warrior,4,5.49,10.0,29.4,35.7,30.6,-3.137,8.6,1158.0,Voidscar Arena,10,2026-08-19,1328.0,6.25,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Arcane Mage | D:Elemental Shaman | D:Fury Warrior,4,5.44,10.2,27.7,44.4,23.0,-3.137,8.6,1067.0,Den of Nalorakk,8,2026-08-19,1342.0,2.5,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Marksmanship Hunter | D:Arcane Mage | D:Subtlety Rogue,4,5.35,10.8,24.4,32.0,22.4,-3.137,8.6,1347.0,Kings' Rest,10,2026-08-19,1376.0,1.25,100.0
timed,T:Protection Warrior | H:Holy Paladin | D:Balance Druid | D:Shadow Priest | D:Arms Warrior,4,5.34,10.8,24.3,35.6,21.2,-3.137,8.6,1081.0,Ruby Life Pools,10,2026-08-18,1394.0,4.0,100.0
timed,T:Brewmaster Monk | H:Restoration Shaman | D:Devourer DemonHunter | D:BeastMastery Hunter | D:Arms Warrior,4,5.32,10.5,25.8,46.4,23.0,-3.137,8.6,965.0,The Blinding Vale,8,2026-08-19,1308.0,4.5,100.0
timed,T:Blood DeathKnight | H:Mistweaver Monk | D:Havoc DemonHunter | D:BeastMastery Hunter | D:Fury Warrior,4,5.29,9.8,30.5,35.2,31.2,-3.137,8.6,1166.0,The Blinding Vale,9,2026-08-18,1195.0,2.5,100.0
timed,T:Vengeance DemonHunter | H:Preservation Evoker | D:Assassination Rogue | D:Elemental Shaman | D:Arms Warrior,4,5.25,10.0,28.8,42.1,36.0,-3.137,8.6,1182.0,Murder Row,10,2026-08-19,1204.0,7.0,100.0
timed,T:Protection Warrior | H:Holy Paladin | D:Frost DeathKnight | D:Devourer DemonHunter | D:Arcane Mage,4,5.21,10.0,28.8,34.7,29.6,-3.137,8.6,1175.0,Voidscar Arena,10,2026-08-20,1372.0,3.25,100.0
timed,T:Guardian Druid | H:Preservation Evoker | D:Survival Hunter | D:Outlaw Rogue | D:Elemental Shaman,4,5.2,7.8,42.8,50.8,42.1,-3.137,8.6,945.0,Den of Nalorakk,6,2026-08-19,1086.0,0.75,100.0
timed,T:Guardian Druid | H:Mistweaver Monk | D:Devourer DemonHunter | D:Shadow Priest | D:Elemental Shaman,4,5.2,10.2,27.2,33.2,30.9,-3.137,8.6,1282.0,Temple of Sethraliss,10,2026-08-19,1313.0,1.25,100.0
timed,T:Protection Warrior | H:Discipline Priest | D:Shadow Priest | D:Demonology Warlock | D:Destruction Warlock,4,5.16,9.0,34.9,38.3,36.7,-3.137,8.6,1258.0,Murder Row,9,2026-08-19,1232.0,1.0,100.0
timed,T:Protection Warrior | H:Restoration Shaman | D:Survival Hunter | D:Elemental Shaman | D:Demonology Warlock,4,5.15,10.0,28.6,33.1,30.1,-3.137,8.6,1204.0,Altar of Fangs,10,2026-08-19,1406.0,3.25,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Unholy DeathKnight | D:Shadow Priest | D:Subtlety Rogue,4,5.15,10.8,23.9,31.1,26.2,-3.137,8.6,1364.0,Kings' Rest,10,2026-08-19,1372.0,1.25,100.0
timed,T:Protection Paladin | H:Preservation Evoker | D:Unholy DeathKnight | D:Devourer DemonHunter | D:Arms Warrior,4,5.14,10.8,23.9,38.1,26.4,-3.137,8.6,1263.0,Murder Row,10,2026-08-19,1424.0,3.0,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Devastation Evoker | D:Marksmanship Hunter | D:Windwalker Monk,4,5.1,10.0,28.5,33.3,30.5,-3.137,8.6,1282.0,Temple of Sethraliss,10,2026-08-19,1364.0,2.5,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Frost DeathKnight | D:Havoc DemonHunter | D:Assassination Rogue,4,5.1,10.5,25.4,31.1,26.9,-3.137,8.6,1157.0,Ruby Life Pools,10,2026-08-19,1359.0,2.5,100.0
timed,T:Vengeance DemonHunter | H:Discipline Priest | D:Havoc DemonHunter | D:Elemental Shaman | D:Arms Warrior,4,5.09,9.8,30.0,43.7,28.2,-3.137,8.6,1149.0,Murder Row,9,2026-08-19,1293.0,0.75,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Augmentation Evoker | D:Elemental Shaman | D:Arms Warrior,4,5.09,10.0,28.5,32.2,30.3,-3.137,8.6,1221.0,The Blinding Vale,10,2026-08-19,1316.0,2.75,100.0
timed,T:Brewmaster Monk | H:Restoration Shaman | D:Devastation Evoker | D:Retribution Paladin | D:Arms Warrior,4,5.07,10.8,23.7,26.9,23.8,-3.137,8.6,1315.0,Altar of Fangs,11,2026-08-19,1438.0,8.25,100.0
timed,T:Blood DeathKnight | H:Restoration Druid | D:Devourer DemonHunter | D:Elemental Shaman | D:Arms Warrior,4,5.07,9.8,30.0,35.5,30.4,-3.137,8.6,1276.0,Kings' Rest,10,2026-08-19,1262.0,2.0,100.0
timed,T:Brewmaster Monk | H:Restoration Druid | D:Devourer DemonHunter | D:Devastation Evoker | D:Arcane Mage,4,5.06,10.2,26.8,36.9,26.5,-3.137,8.6,1136.0,Voidscar Arena,9,2026-08-19,1432.0,2.75,100.0
timed,T:Brewmaster Monk | H:Discipline Priest | D:Devastation Evoker | D:Subtlety Rogue | D:Enhancement Shaman,4,5.03,10.2,26.8,39.3,24.6,-3.137,8.6,1202.0,Kings' Rest,10,2026-08-20,1436.0,5.25,100.0
timed,T:Guardian Druid | H:Holy Paladin | D:Windwalker Monk | D:Assassination Rogue | D:Demonology Warlock,4,5.02,10.5,25.2,34.2,26.5,-3.137,8.6,1106.0,Ruby Life Pools,10,2026-08-18,1406.0,2.25,100.0
timed,T:Protection Warrior | H:Holy Paladin | D:Unholy DeathKnight | D:Retribution Paladin | D:Outlaw Rogue,4,4.99,10.2,26.7,32.5,29.6,-3.137,8.6,1296.0,Temple of Sethraliss,10,2026-08-19,1323.0,3.75,100.0
timed,T:Blood DeathKnight | H:Discipline Priest | D:Balance Druid | D:Retribution Paladin | D:Arms Warrior,4,4.96,8.0,40.7,55.4,37.6,-3.137,8.6,750.0,Ruby Life Pools,2,2026-08-19,1160.0,0.5,100.0
timed,T:Brewmaster Monk | H:Discipline Priest | D:Devastation Evoker | D:Elemental Shaman | D:Arms Warrior,4,4.94,10.8,23.4,33.0,27.6,-3.137,8.6,1206.0,Altar of Fangs,10,2026-08-19,1478.0,3.0,100.0
timed,T:Vengeance DemonHunter | H:Restoration Shaman | D:Arcane Mage | D:Retribution Paladin | D:Assassination Rogue,4,4.86,8.8,35.8,40.1,36.8,-3.137,8.6,1078.0,Altar of Fangs,8,2026-08-19,1136.0,1.75,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:BeastMastery Hunter | D:Shadow Priest | D:Arms Warrior,4,4.86,10.2,26.4,39.2,30.7,-3.137,8.6,1203.0,Kings' Rest,9,2026-08-19,1204.0,3.0,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Havoc DemonHunter | D:Marksmanship Hunter | D:Arms Warrior,4,4.8,10.0,27.8,36.2,30.7,-3.137,8.6,1225.0,Temple of Sethraliss,10,2026-08-19,1270.0,4.5,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Balance Druid | D:Subtlety Rogue | D:Arms Warrior,4,4.74,10.2,26.1,33.9,26.3,-3.137,8.6,1309.0,Kings' Rest,10,2026-08-19,1387.0,0.25,100.0
timed,T:Blood DeathKnight | H:Discipline Priest | D:Devourer DemonHunter | D:Augmentation Evoker | D:Devastation Evoker,4,4.71,10.2,26.0,32.7,26.1,-3.137,8.6,1374.0,Murder Row,10,2026-08-19,1411.0,3.5,100.0
timed,T:Vengeance DemonHunter | H:Preservation Evoker | D:Balance Druid | D:Devastation Evoker | D:Arcane Mage,4,4.7,11.0,21.3,22.7,21.4,-3.137,8.6,1483.0,Temple of Sethraliss,11,2026-08-19,1538.0,3.75,100.0
timed,T:Guardian Druid | H:Restoration Shaman | D:Windwalker Monk | D:Retribution Paladin | D:Arms Warrior,4,4.69,11.2,19.7,33.9,16.2,-3.137,8.6,1111.0,Ruby Life Pools,10,2026-08-19,1460.0,3.0,100.0
timed,T:Guardian Druid | H:Restoration Shaman | D:Devourer DemonHunter | D:Devastation Evoker | D:Enhancement Shaman,4,4.69,10.0,27.6,31.3,28.4,-3.137,8.6,1360.0,Kings' Rest,10,2026-08-19,1386.0,2.0,100.0
timed,T:Blood DeathKnight | H:Preservation Evoker | D:Frost DeathKnight | D:BeastMastery Hunter | D:Windwalker Monk,4,4.67,10.0,27.5,32.5,27.0,-3.137,8.6,1134.0,Ruby Life Pools,10,2026-08-18,1386.0,2.0,100.0
timed,T:Vengeance DemonHunter | H:Restoration Shaman | D:Windwalker Monk | D:Retribution Paladin | D:Arms Warrior,4,4.66,9.5,30.6,42.9,31.8,-3.137,8.6,1028.0,The Blinding Vale,8,2026-08-19,1259.0,4.25,100.0
timed,T:Guardian Druid | H:Preservation Evoker | D:Marksmanship Hunter | D:Assassination Rogue | D:Elemental Shaman,4,4.61,11.8,16.4,28.0,15.2,-3.137,8.6,1297.0,Voidscar Arena,11,2026-08-19,1512.0,1.5,100.0
timed,T:Blood DeathKnight | H:Preservation Evoker | D:Balance Druid | D:Retribution Paladin | D:Elemental Shaman,4,4.6,9.5,30.5,36.5,32.6,-3.137,8.6,1218.0,Temple of Sethraliss,8,2026-08-19,1252.0,3.5,100.0
timed,T:Guardian Druid | H:Holy Paladin | D:Frost DeathKnight | D:Devourer DemonHunter | D:Arcane Mage,4,4.56,9.8,28.8,46.3,27.7,-3.137,8.6,1031.0,Den of Nalorakk,8,2026-08-19,1298.0,2.0,100.0
timed,T:Protection Paladin | H:Mistweaver Monk | D:Devourer DemonHunter | D:Enhancement Shaman | D:Arms Warrior,4,4.54,11.5,17.8,33.0,17.5,-3.137,8.6,1205.0,Voidscar Arena,10,2026-08-19,1554.0,4.75,100.0
timed,T:Vengeance DemonHunter | H:Holy Priest | D:Subtlety Rogue | D:Elemental Shaman | D:Arms Warrior,4,4.49,9.2,31.8,36.9,34.5,-3.137,8.6,1135.0,The Blinding Vale,10,2026-08-19,1258.0,2.75,100.0
timed,T:Brewmaster Monk | H:Holy Paladin | D:Devourer DemonHunter | D:Elemental Shaman | D:Demonology Warlock,4,4.49,9.5,30.3,39.9,32.0,-3.137,8.6,1010.0,Ruby Life Pools,9,2026-08-19,1266.0,2.5,100.0
timed,T:Guardian Druid | H:Restoration Shaman | D:Elemental Shaman | D:Arms Warrior | D:Arms Warrior,4,4.45,11.0,20.8,35.0,20.0,-3.137,8.6,1169.0,Voidscar Arena,10,2026-08-19,1394.0,6.0,100.0
timed,T:Blood DeathKnight | H:Mistweaver Monk | D:Frost DeathKnight | D:BeastMastery Hunter | D:Arms Warrior,4,4.45,9.8,28.6,44.0,27.8,-3.137,8.6,940.0,Ruby Life Pools,6,2026-08-19,1428.0,3.5,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Devourer DemonHunter | D:Feral Druid | D:Arms Warrior,4,4.41,10.0,27.0,43.0,24.2,-3.137,8.6,1094.0,Den of Nalorakk,7,2026-08-20,1376.0,5.0,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Unholy DeathKnight | D:Unholy DeathKnight | D:Arms Warrior,4,4.41,11.0,20.7,29.8,24.1,-3.137,8.6,1349.0,Temple of Sethraliss,11,2026-08-19,1435.0,7.0,100.0
timed,T:Protection Paladin | H:Holy Paladin | D:Devastation Evoker | D:BeastMastery Hunter | D:BeastMastery Hunter,4,4.39,11.0,20.6,25.3,23.8,-3.137,8.6,1479.0,Kings' Rest,11,2026-08-19,1507.0,2.0,100.0
timed,T:Protection Paladin | H:Holy Paladin | D:Devastation Evoker | D:Subtlety Rogue | D:Elemental Shaman,4,4.37,9.8,28.4,32.1,28.8,-3.137,8.6,1304.0,Temple of Sethraliss,10,2026-08-19,1310.0,1.75,100.0
timed,T:Blood DeathKnight | H:Preservation Evoker | D:Balance Druid | D:BeastMastery Hunter | D:Demonology Warlock,4,4.36,10.5,23.7,33.8,29.8,-3.137,8.6,1351.0,Murder Row,10,2026-08-18,1388.0,4.0,100.0
timed,T:Guardian Druid | H:Discipline Priest | D:Arcane Mage | D:Elemental Shaman | D:Arms Warrior,4,4.35,10.5,23.7,30.4,23.2,-3.137,8.6,1336.0,Temple of Sethraliss,10,2026-08-20,1427.0,4.25,100.0
timed,T:Vengeance DemonHunter | H:Restoration Shaman | D:Balance Druid | D:Windwalker Monk | D:Arms Warrior,4,4.35,10.2,25.2,30.7,26.4,-3.137,8.6,1164.0,Ruby Life Pools,10,2026-08-19,1411.0,8.5,100.0
timed,T:Blood DeathKnight | H:Mistweaver Monk | D:Arcane Mage | D:Windwalker Monk | D:Subtlety Rogue,4,4.34,11.0,20.5,36.0,18.8,-3.137,8.6,1305.0,Murder Row,10,2026-08-19,1487.0,2.75,100.0
timed,T:Blood DeathKnight | H:Mistweaver Monk | D:Devourer DemonHunter | D:Arcane Mage | D:Subtlety Rogue,4,4.34,11.0,20.5,36.8,22.0,-3.137,8.6,1289.0,Murder Row,10,2026-08-19,1506.0,2.75,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Feral Druid | D:Feral Druid | D:Arcane Mage,4,4.28,11.0,20.4,33.5,21.8,-3.137,8.6,1277.0,Temple of Sethraliss,10,2026-08-19,1502.0,5.75,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Marksmanship Hunter | D:Elemental Shaman | D:Elemental Shaman,4,4.22,10.0,26.5,34.8,32.4,-3.137,8.6,1330.0,Murder Row,9,2026-08-19,1348.0,1.0,100.0
timed,T:Blood DeathKnight | H:Discipline Priest | D:Arcane Mage | D:Frost Mage | D:Arms Warrior,4,4.2,10.0,26.5,36.9,26.1,-3.137,8.6,1059.0,Ruby Life Pools,10,2026-08-19,1363.0,2.5,100.0
timed,T:Protection Paladin | H:Mistweaver Monk | D:Balance Druid | D:Arcane Mage | D:Enhancement Shaman,4,4.19,11.2,18.6,29.7,20.8,-3.137,8.6,1265.0,The Blinding Vale,10,2026-08-19,1475.0,1.75,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Unholy DeathKnight | D:Havoc DemonHunter | D:Balance Druid,4,4.19,10.2,24.9,33.9,24.7,-3.137,8.6,1111.0,Ruby Life Pools,8,2026-08-18,1488.0,2.5,100.0
timed,T:Protection Warrior | H:Restoration Shaman | D:Devourer DemonHunter | D:Arcane Mage | D:Windwalker Monk,4,4.17,10.2,24.8,41.7,20.8,-3.137,8.6,1049.0,Voidscar Arena,10,2026-08-19,1540.0,3.0,100.0
timed,T:Guardian Druid | H:Holy Priest | D:BeastMastery Hunter | D:Retribution Paladin | D:Destruction Warlock,4,4.13,10.0,26.3,34.2,29.2,-3.137,8.6,1342.0,Murder Row,10,2026-08-19,1424.0,2.5,100.0
timed,T:Blood DeathKnight | H:Preservation Evoker | D:Devastation Evoker | D:BeastMastery Hunter | D:Shadow Priest,4,4.1,10.2,24.7,34.4,31.7,-3.137,8.6,1181.0,Voidscar Arena,10,2026-08-19,1312.0,2.25,100.0
timed,T:Protection Warrior | H:Discipline Priest | D:Arcane Mage | D:Retribution Paladin | D:Destruction Warlock,4,4.1,8.8,34.1,46.5,35.0,-3.137,8.6,964.0,Voidscar Arena,8,2026-08-19,1207.0,0.75,100.0
timed,T:Protection Paladin | H:Holy Paladin | D:Devastation Evoker | D:Arcane Mage | D:Elemental Shaman,4,4.09,10.8,21.5,29.0,22.8,-3.137,8.6,1278.0,The Blinding Vale,10,2026-08-19,1456.0,3.0,100.0
timed,T:Protection Paladin | H:Preservation Evoker | D:Unholy DeathKnight | D:Balance Druid | D:Shadow Priest,4,4.06,10.2,24.6,26.6,25.5,-3.137,8.6,1321.0,Voidscar Arena,10,2026-08-18,1390.0,2.5,100.0
timed,T:Vengeance DemonHunter | H:Mistweaver Monk | D:Balance Druid | D:Arcane Mage | D:Windwalker Monk,4,4.05,8.2,37.1,41.8,38.4,-3.137,8.6,1187.0,Murder Row,5,2026-08-19,1207.0,2.25,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Devourer DemonHunter | D:Feral Druid | D:Windwalker Monk,4,4.05,13.5,4.2,5.5,4.6,-3.137,8.6,1814.0,Den of Nalorakk,13,2026-08-19,1848.0,4.0,100.0
timed,T:Brewmaster Monk | H:Preservation Evoker | D:Unholy DeathKnight | D:Havoc DemonHunter | D:Arcane Mage,4,3.92,8.0,38.4,60.9,34.2,-3.137,8.6,704.0,Voidscar Arena,2,2026-08-18,1181.0,1.75,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Balance Druid | D:Arcane Mage | D:Outlaw Rogue,4,3.91,11.0,19.6,33.1,20.6,-3.137,8.6,1124.0,Ruby Life Pools,10,2026-08-19,1500.0,3.0,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Shadow Priest | D:Outlaw Rogue | D:Enhancement Shaman,4,3.9,10.0,25.8,40.3,24.8,-3.137,8.6,1147.0,Temple of Sethraliss,10,2026-08-20,1342.0,1.75,100.0
timed,T:Protection Paladin | H:Mistweaver Monk | D:BeastMastery Hunter | D:Arcane Mage | D:Arcane Mage,4,3.9,8.8,33.6,45.6,31.4,-3.137,8.6,979.0,The Blinding Vale,5,2026-08-19,1351.0,0.5,100.0
timed,T:Blood DeathKnight | H:Restoration Druid | D:Havoc DemonHunter | D:Augmentation Evoker | D:Elemental Shaman,4,3.87,10.0,25.7,35.2,26.2,-3.137,8.6,1245.0,Temple of Sethraliss,9,2026-08-19,1421.0,4.25,100.0
timed,T:Blood DeathKnight | H:Discipline Priest | D:Elemental Shaman | D:Arms Warrior | D:Arms Warrior,4,3.85,8.8,33.5,54.5,29.9,-3.137,8.6,874.0,Temple of Sethraliss,5,2026-08-19,1346.0,5.0,100.0
timed,T:Brewmaster Monk | H:Mistweaver Monk | D:Arcane Mage | D:Enhancement Shaman | D:Arms Warrior,4,3.85,9.8,27.2,44.7,29.2,-3.137,8.6,996.0,Voidscar Arena,8,2026-08-18,1403.0,4.0,100.0
timed,T:Vengeance DemonHunter | H:Holy Paladin | D:Arcane Mage | D:Retribution Paladin | D:Assassination Rogue,4,3.84,9.8,27.2,38.6,31.5,-3.137,8.6,1252.0,Murder Row,8,2026-08-18,1281.0,0.75,100.0
timed,T:Guardian Druid | H:Restoration Shaman | D:Marksmanship Hunter | D:Arcane Mage | D:Shadow Priest,4,3.83,10.0,25.6,34.1,24.8,-3.137,8.6,1187.0,Voidscar Arena,10,2026-08-19,1429.0,3.75,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Retribution Paladin | D:Assassination Rogue | D:Arms Warrior,4,3.82,9.5,28.8,36.0,31.2,-3.137,8.6,1075.0,Ruby Life Pools,9,2026-08-19,1282.0,2.75,100.0
timed,T:Vengeance DemonHunter | H:Restoration Shaman | D:Unholy DeathKnight | D:Balance Druid | D:Arms Warrior,4,3.8,9.5,28.7,41.9,28.7,-3.137,8.6,1150.0,Kings' Rest,7,2026-08-18,1408.0,4.5,100.0
timed,T:Protection Warrior | H:Holy Paladin | D:Balance Druid | D:Windwalker Monk | D:Demonology Warlock,4,3.77,12.0,13.0,27.3,12.0,-3.137,8.6,1396.0,Den of Nalorakk,11,2026-08-19,1528.0,4.5,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Havoc DemonHunter | D:Marksmanship Hunter | D:Arms Warrior,4,3.77,9.8,27.1,44.4,24.4,-3.137,8.6,1001.0,Altar of Fangs,5,2026-08-19,1445.0,6.0,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Feral Druid | D:Arcane Mage | D:Elemental Shaman,4,3.74,10.8,20.7,34.6,17.0,-3.137,8.6,1296.0,Kings' Rest,10,2026-08-20,1570.0,2.5,100.0
timed,T:Vengeance DemonHunter | H:Restoration Shaman | D:Unholy DeathKnight | D:Shadow Priest | D:Arms Warrior,4,3.71,10.8,20.7,33.8,19.1,-3.137,8.6,1192.0,Voidscar Arena,10,2026-08-19,1517.0,7.5,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Devastation Evoker | D:Shadow Priest | D:Subtlety Rogue,4,3.7,10.0,25.3,45.3,23.8,-3.137,8.6,984.0,Voidscar Arena,8,2026-08-19,1556.0,6.5,100.0
timed,T:Guardian Druid | H:Holy Priest | D:Feral Druid | D:Shadow Priest | D:Arms Warrior,4,3.67,7.8,39.4,63.3,35.8,-3.137,8.6,661.0,Voidscar Arena,2,2026-08-18,1180.0,1.75,100.0
